image_name,text,confidence,quality,text_length,product_name,allergens
0041780202680_en,"sourdouGh ""ECIA",0.5092515339237922,0.5092515339237922,15,Sourdough specials,gluten
0041780271495_en,Utz Party Sizel Rippled Ohiginot,0.603763164108435,0.603763164108435,32,Ripples Original,nan
0041780271501_en,"EUtz Sizel Rinples Sowt ,8 Onior Party "" Chetuv",0.4776894478832547,0.4776894478832547,47,Sour cream and onion,milk
0041780271600_en,UIZ Kettle CLAssICS Dahk Rudseto,0.5362788165845231,0.5362788165845231,32,Dark Russet potatoes chips,peanuts
0041780271709_en,IZE Uz Rippled Jied DilL Pickle Iato,0.604298495293004,0.604298495293004,36,Ripples fried dill pickle,nan
0041780271747_en,Ub Good Elendh Flrot (awy Heluva Guin,0.4255788825655384,0.4255788825655384,37,Wavy HeluvaGood French Onion,"milk, mustard"
0041780271761_en,Factg caloule: 150 466 iutrition,0.4525257094701694,0.4525257094701694,32,Honey Barbeque,nan
0041780271808_en,"utz Ilo Salt-Aidded"" Ohiginal",0.5814709322915808,0.5814709322915808,29,No Salt Potato Chips,nan
0041780271839_en,SIZE eutz Salin Vinegay AFuFvOAly,0.3966418687295723,0.3966418687295723,33,Salt n’ Vinegar,milk
0041780271877_en,Size| Ulz Ripptora Cream & Orubi Sow 4219 Rql,0.3936202607800179,0.3936202607800179,45,sour cream & onion chips,milk
0041780272065_en,Utz Oniginal POTATO chips,0.7026528808712301,0.7026528808712301,25,Original Potato Chips,nan
0041780272188_en,JIZE Utz WUauy Junilr,0.4034729963525759,0.4034729963525759,21,Wavy Potato Chips,nan
0041780272201_en,Utz SOURDOUGH Specas ORIGINAL PRETZELS NET WT 26 02 (1 LB 10 02) MLAOI2 52116 (737.19),0.5195081099578682,0.7166666666666667,86,Sourdough Specials,"gluten, soybeans"
0041780352835_en,A3F 62 milds . HoT HONEY,0.2104707060364072,0.2104707060364072,24,Mike's Hot Honey,nan
0041795000202_en,34 Jol hakahbars Haliah_,0.2710911016022644,0.2710911016022644,24,Halvah marble king size,"eggs, sesame-seeds"
00421522_en,M&S EST. 1884 BELGIAN CHOCOLATE FLAPJACK,0.9063626527874972,0.9063626527874972,40,Belgian chocolate flapjack,milk
0042187028811_en,BHSI HikeR'S MX TRAIL O 95 % 90sr,0.3681294110655983,0.3681294110655983,33,Hiker's trail mix,"nuts, peanuts"
0042238301832_en,"Pockefishze HAEED Thae- Cddlotun-Ups oul LOPpy world ot Horibol"" Boldbears"" e 07 (57g1",0.2590490139087147,0.7166666666666667,86,Goldbears Gummi Candy,"gelatin, gluten"
0042238302211_en,at HARIBO Goldbears 4899,0.5038831264017937,0.5038831264017937,24,Haribo Goldbears,"gelatin, gluten"
0042238302419_en,HARIBO Geldbears since 1922 Kds ond grown orc Hariboln CANDY Orlalno Jovo Mgo 'hopr,0.5435934420165213,0.6916666666666667,83,Gold bears,gelatin
0042238302518_en,MIsentabeBaG 77111444012 HARIBO GOLd- BEARS GUMMI CANDY KGadgouch Ousa mecanl ske 12 MrWordotur @ MITWI 2480201128028169,0.2402727127757579,1.0,120,Goldbears,gelatin
0042238302556_en,Share Size Q00z Bog TTHATATATo HARIBO Goldbears I Otk Jc Ond ern Mnieic hopp Mond 0i honboi GUMMI CANDY NETWT 10 OZ (284g1,0.4664323939585058,1.0,122,Goldbears Big Bag,"gelatin, gluten"
0042238302815_en,Share si HARIBO Goldears 1922 Klds and prown-Ups Iova t 50 tha haroy Workd 0f Horibol ? NETWMI,0.4892543180885581,0.7833333333333333,94,Gold-bears gummi candy,"gelatin, gluten"
0042238306479_en,HARIBO Sour VREBa3 Gon7-Up{lo 0 I[:O 'EtWT 4 02(1130 CD,0.3409569272227843,0.4583333333333333,55,Gummi candy,"gelatin, gluten"
0042238312210_en,HARIBO GoLD-BEARS GUMMI (SoUri and Dlown vps Oannrknt 07 0127 0i SOUR CANDY,0.4754068143262689,0.625,75,Haribo Goldbears Sour,gelatin
0042238312234_en,Share sizo HARIBO Goldbears Kd Ond Crowi-Uat Ioviiiea hoppy worl 04 Horoois GUMMICANDY NET WT 02(198g1 Sour),0.6234784564356022,0.9,108,Sour gold bears,gelatin
0042238312371_en,HARIBO GOLD-BBARS Souri FouR,0.7431946375498666,0.7431946375498666,28,Sour gold-bears gummi candy,gelatin
0042238323643_en,HARIBO Happy Cola GUMMI CANDY KIDs AND GROWN-UPSILOVE ILSO Hinpy Woflo Haribo,0.525943019623114,0.6416666666666667,77,Haribo Happycola Gummies,gelatin
0042238340930_en,HAROBO TN Ste GUMMI CANDY KIOS AND GROWN-UPS LOVEI 50 SwEET Newl & Soub,0.579584810115747,0.5916666666666667,71,Twin snakes sweet sour gummy candy,"gelatin, gluten"
0042238340954_en,Share Sizo HARIBO sls KJond trown Vet Ictn iteo . Sweet I2i2iL Ihe hoppy werld 0t Horibold GUMMI CANDY NETWT - O2 (227g1 Sour},0.4455398079440141,1.0,126,"Twin Snakes, Gummi Candy","gelatin, gluten"
0042238341210_en,Share slze MARIBO Dinosaurs Kids ond arovn Ups lovc it s0 happy world 0f Horibolo UiuvM OZ (142,0.493129561681086,0.7916666666666666,95,Haribo Dinosaurs,gelatin
0042238377554_en,Sharocizo HARIBO TN SlkS Jas and prown-Ups lovo Sweet LSOUR happy world of Haribol? Lnfe,0.4598598809241319,0.7333333333333333,88,Haribo Twin Snakes Gummies,"gelatin, gluten"
0042238380066_en,Share size: MARIEO Peaches Kds Ond *iown l Hovois0 The noeoy ald ol Horbolt Soft _ Fruity,0.3905799003312149,0.7416666666666667,89,Haribo peaches,gelatin
0042238380868_en,Sharc CARUBO Peaches Ond 0ioe o hapoy werd 0i Harlbole GUMMI CANDY NFTW 02 (142g1 Softi FFruity,0.3683577866279378,0.7916666666666666,95,Hairbo gummy peaches--individually wrapped gummy candy,gelatin
0042238705234_en,"Share Size HARLBO Berttes pasond grown ups lovo it 50 hewg KRuiaHy rlbal"" hert",0.3966668204705801,0.65,78,Haribo Berries,gelatin
0042238722125_en,QARUBO {Starmix Kds ond grown-Ups Iovo i s0 _ All your Iuio hopoyeoula 'Hatbole GUMMI CANDY NETWT OZ (113g1 favorites!(,0.6014420021636258,0.9916666666666668,119,Starmix gummi candy,"gelatin, gluten"
0042238722149_en,CARIBO Starmix Kidt and growm-Ups love It50 All Aew your favorites!(,0.5587108016657721,0.5666666666666667,68,Haribo Starmix Gummi Candy,"gelatin, gluten"
0042238723351_en,"HARIBO Watermelon ""drondauwn-Ups lovo #to Soft "" Hrsn(' Gln OZ Sweet) Iatbn",0.4201362043085049,0.625,75,Haribo Watermelon,gelatin
0042238723375_en,GARIE Sour SSghetti,0.5750825231633725,0.5750825231633725,19,haribo sour sghetti,gluten
0042238724914_en,"{ARUBU GBergclouis Kldtunc Ula hopoy ord 0i Harbol"" Soft & Fruity '",0.3618973058324797,0.5583333333333333,67,Berry Clouds,"gelatin, gluten"
0042238750050_en,Vet Oot QARIB( Ses,0.1670529078225321,0.1670529078225321,18,Sour Streamers,gluten
0042238780323_en,QARIBO Cendy Cane GUMMICANDY NETWT IO OZ@,0.6300353885528648,0.6300353885528648,41,Haribo Candy Cane Gummies,"gelatin, gluten"
00424356_en,{iste FREEFROM SaLTed CArAHeL CRISPT SQUARES,0.6157998536410279,0.6157998536410279,44,Salted caramel crispy squares,"milk, soybeans"
0042456000012_en,Pirouline Greme Filled Walers Judot,0.4723315820078534,0.4723315820078534,35,Creme Filled Wafers,"gluten, milk, soybeans"
0042456000111_en,Yirouline Wak> Chocolate Hazelnut,0.5977817551422796,0.5977817551422796,33,Pirolienne,"gluten, milk, soybeans"
0042456050314_en,Pirouline Chocolate Dark _,0.5911604647293188,0.5911604647293188,26,Dark Chocolate Straw Wafers,"gluten, milk, soybeans"
0042456051144_en,IOCokis: Pirouline Dark Irinin Chocolate,0.6422249812109292,0.6422249812109292,40,"Artisan Rolled Wafers, Dark Chocolate","gluten, milk, soybeans"
00424783_en,EXTRA CRISPI CHips aith skin on by Sainsburys OVEN Rom 30 coors Fhozch MINUTES,0.6042622698382836,0.65,78,Extra crispy chips,nan
0042563008253_en,wooostock ORGANIC RAW ALMONDS^ WuIs,0.6184963790412765,0.6184963790412765,35,Organic Raw Almonds,nuts
0042563008338_en,PUMPKIN Seed IOCA PLANT PROTEIN WoodSToCk: 'ORGANIC SHELLED and UNSHUED Ed erlenoly supERU,0.4487119884842585,0.75,90,Organic Pumpkin Seeds,nan
0042563008567_en,"Retalaale 8A6 [ uut enere DELICIOUSLY WoODSTOCK"" Auehome/ PUMPKIN Uc Laul SEEDS NUTRNTPOU S 0oe SEEDS Jasty",0.4196107306060215,0.8916666666666667,107,Shelled Pumpkin Seeds,nan
0042563009045_en,"Recatablc BAG Fennneaer wooostock QRGANIC IRRESISTIBLY DARK Jaadl Swel Land CHOCOLATE RAISINS METMT. 8,5 02 (2412) CD SNACKS",0.6295205963696234,1.0,124,Organic Dark Chocolate Raisins,soybeans
0042563009069_en,"SWEET I, Bcanse ORGANIC woodstocK [ECHOCOLATE ALMONDS FIBER! cnttdin Gioxoble Keth 6.SU2 (54@ JO9 e",0.3578144979135636,0.825,99,Organic Dark Chocolate Almonds,"nuts, soybeans"
0042563015879_en,Xd woodstocK [LL _NATURAL BRAZIL 84ee Nuts MET KO 020' | 2 LA,0.3339806621751698,0.5083333333333333,61,Brazil Nuts,nuts
0042563016630_en,GO SUPERFRUII Cuavigh Cec TCa- ORGANIC woodSTOCK (GOJI; GETTER; Sg PROTEIN per seryingi #aSeds Rens Vula Dmboxla K 7 02079,0.4605879980308074,1.0,122,Woodstock organic goji getter snack mix,"nuts, soybeans"
0042563017408_en,Prrad POWER Pdl Eri Cnabinga ORGANIC WOODSTOCK PALEOS SNACK MIX 6g PROTEIN ner servinze Moigm Amnds & Lrn50 6 02 (1702) METM,0.5753434178976954,1.0,124,Organic Paleo Go Snack Mix,nuts
0042563600631_en,HTelQ QUY NATURAL Super Blueberry multi-grain snack bars Made wit: Orsanic uhcle Cats Ovsawic Honey VH HET WT72O2 [22191 Mue Redua -130zBAES,0.3755870235105334,1.0,140,Blueberry Multigrain Snack Bars,"apple, gluten, milk, peach, soybeans"
0042563600648_en,Ko Hgn Tngeote Ccm Syrul Mixed Berry Fruit & Grain Made with organic grains' 888 6-1.302/879) BARS - HET W 7802 Q@29) MgrFIEd liel& CEREAL BARS,0.54301443339151,1.0,143,Mixed Berry Multigrain Snack Bars,"apple, gluten, milk, peach, soybeans"
0042563602680_en,~liel& Per Pcpped cuol Bags Microwave Butter Flavor 13.5 02 (99g) BAGS E83 NETWI: 10.5 02 (2989) cakries Qgahic POPCORN,0.5006274870603824,0.9916666666666668,119,Organic Popcorn Organic Butter Flavor,nan
00428156_en,PaSIe' INSPIRED I@ COOK K Saincburys TAMARIND PASTE,0.5765434913124919,0.5765434913124919,51,Tamarind paste,nan
0042897660004_en,"BgengIE Glw Bubble Gum onna""e Wet |UT 2.12 02 (6091",0.2142007251376926,0.425,51,Bi League Chew Outta Here Original,soybeans
00429825_en,DRY ROaSTed VFANUTs by Sainsburys sourcrc ondrd,0.3337195245278626,0.3916666666666666,47,Dry Roasted Peanuts,peanuts
00429832_en,URY EANUT bu Sainsburys RUASTED,0.6438720968144885,0.6438720968144885,31,Dry Roasted Peanuts,peanuts
00429849_en,S TA MF 0 R D STREET c 0_ SALTED PEANUTS,0.7437982045774871,0.7437982045774871,40,Salted peanuts,peanuts
00429863_en,SAlleD PEANUTs by Sainsburys,0.5602626528616091,0.5602626528616091,28,Salted Peanuts,peanuts
00429870_en,SALHED PEANUTS ACAShewS' by Sainsburys Faecno tten,0.3679230623954304,0.4166666666666667,50,Salted Peanuts & Cashews,"nuts, peanuts"
00429894_en,upeaqu SAQED CASHEWS by Sainsburys LC PRottey,0.5363702582406062,0.5363702582406062,45,Salted Cashews,nuts
00429931_en,Bol & PistacHOS by sainsburys 2220,0.4756589995815788,0.4756589995815788,34,Roasted & Salted Pistachios,nuts
00429948_en,Ruasyyd & SAdei Pistachjos by 'Sainsburys 2229,0.5684093268649996,0.5684093268649996,46,Roasted and Salted Pistachios,nuts
00429979_en,ROASTeD SmokY FlAvour ALMonds hy Sainsburys Rouncinn,0.4343788680137463,0.4343788680137463,52,nan,nuts
00429993_en,"SEASALT& BLAeK PEPPER: CASHEWS by Sainsburys IaT "" Hteane",0.5458657197044584,0.5458657197044584,57,Sea Salt & Black Pepper Cashews,nuts
0043000054017_en,"Bakers Prehinm baking UNSWEETENED chocolate 100"" CACAO OD @ABB 'ezdNy",0.5360417668023262,0.575,69,Unsweetened Chocolate Baking Bar,nan
0043000054024_en,Bakers Prehium BaKinG BAR SEMI-SWEET CoATE 56* CACAO QD @@BO at,0.6035611058758596,0.6035611058758596,63,Semi-Sweet Chocolate,soybeans
0043000200773_en,strawberry banana artnaidl Notsonp MAE Jim KeTugulM Aa4 !Lta JELLO Ketemntn Uhgh ute) 9r* nte,0.2277941296850932,0.775,93,Jello strawberry banana dessert gelatin boxes,gelatin
00430234_en,NICE biscuits by Sainsburys,0.9659443287042616,0.9659443287042616,27,Nice biscits,gluten
0043182008365_en,FOREST ORGANIC VMERC FDa N7q/0 Gh & SLICED CHESINUI,0.4582645135396031,0.4582645135396031,51,"Native Forest, Organic Sliced Water Chestnuts",nan
0043268800029_en,Row 6om Rom Dsu Roni Jueen Anne Co6ol ehentins,0.401983972127271,0.401983972127271,46,Cordial Cherries,"milk, soybeans"
0043268800036_en,"Queen Anne classic good CORDIAL CHERRIES DARK CHOcoLate 10 FIECES NET WT 6.6 0z (187g, taste",0.789916079166677,0.789916079166677,92,Queen ann dark chocolate cherries,"milk, soybeans"
00433037_en,OKTMRAL CHOCOLATE CHIP COOKIES Faua c et Fuwoht Vegan,0.3676920507093186,0.4416666666666666,53,Vegan c cookie,"gluten, soybeans"
00433358_en,TRADER JOE'S@ Dauks Chocolale Covered Kspesso Beau NETWT; IAOZ (397g),0.4829145754169818,0.575,69,Dark chocolate covered espresso beans,"milk, soybeans"
00433990_en,M&s SWISS CRacra EXTRA FINE MIL Foc04 ocil Cul,0.357003724679197,0.3833333333333333,46,SWISS Chocolate Extra Fine Milk,"milk, nuts, soybeans"
00434010_en,Mes SWISS CHOCOLATE EXTRA FINE DARK SLkY SYOOTk CHOCOLATE IETh 72X COCo4 5CmS Ff RCH NB'SE FLA CVR tk 0,0.4165357085041561,0.8583333333333333,103,Swiss Chocolate Extra Fine Dark,"milk, nuts, peanuts, soybeans"
00434041_en,NCREDIENTS Bn23 Made Switzerland OccJ Miker SC 4389 Unole Cocoa Mass MES plc _ ound Hazelnuts (17) FO Box 3339 (Soya) Ch99 905 Chocolate contains United Nngcom FILM Don t 35* minmum Milk MRS (reland) Ltd Mnimum PO Box 13022 ens see ingred ents Dubln . Ireland table for tinose urth and Egg Ileray 0434 vegetarians,0.6628310804081399,1.0,313,Swiss Milk Chocolate Bar,"milk, soybeans"
00434102_en,M&s SWISS chocoLatida DARK CHOCOLATE Mountain BAR,0.5235645171884403,0.5235645171884403,49,Swiss chocolate,"eggs, nuts"
0043454030506_en,Lightlile TEMPEH ORIGINAL ( 18& 63 FIBER # suptrrood Prouel,0.4269351929834011,0.4916666666666666,59,Organic Tempeh Original,soybeans
00438711_en,CINMAMON_ GRAHAM CRACKERS Wlatame IHcANLSI,0.3482805471077803,0.35,42,Cinnamon Graham Crackers,"gluten, soybeans"
0044000000554_en,Wcaled #ops PREMUM Ezed,0.4923327546646508,0.4923327546646508,23,unsalted tops PREMIUM Saltine Crackers,gluten
0044000000578_en,ocinal PPREMUM 22,0.6655399008926874,0.6655399008926874,17,Premium original Galletas de Soda,gluten
0044000000684_en,"33& Biscoo Sugar"" CREME FILLIN Wafers NET WT 87 OZ (249)",0.4797729358752637,0.4797729358752637,56,Creme filled sugar wafers,"gluten, soybeans"
0044000002107_en,RITZ; buttel pcanu,0.2980378005589274,0.2980378005589274,18,peanut butter flavored filling cracker sandwiches,"gluten, milk, peanuts, soybeans"
0044000002114_en,RITZ dhoooo,0.3769548772075512,0.3769548772075512,11,cheese cracker sandwiches,"gluten, milk, peanuts, soybeans"
0044000002244_en,FLAVOR ORIGINALS MhHomEOR Fuor I@b0 Nethnjoz 5a61 LudsWR (RLUEB Veqmbe,0.2190320521306323,0.5833333333333334,70,Vegetable thins,"celery, gluten"
0044000002251_en,FAMILY SIZEI WHOLE WHAT THINS original mAu OBO NFLcS RET WTTLB (SZ Jiq Jenuei IOO*L GRAIN NO ArtaCUL - @,0.483838724099571,0.8666666666666667,104,Nabisco wheat thins crackers 1x16 oz,gluten
0044000002930_en,Size ELAoR ORIGIKATS Chicken Biskit Origunal FAMILY,0.7301009720729347,0.7301009720729347,51,Chicken in a Biskit Original Baked Snack Crackers,"celery, gluten, soybeans"
0044000003067_en,"M@AA Peanut Dunss Bune"" Ees EAL",0.1658035009048942,0.2583333333333333,31,Nutter Butter Bites Peanut Butter Sandwich Cookies,"gluten, peanuts, soybeans"
0044000003357_en,[r0RTBREAD CooKIES IORNSNCONE 380,0.2808383495215598,0.2808383495215598,33,Shortbread cookies,"gluten, soybeans"
0044000003654_en,Ganh REALGINGER Ginger Snaps 0330 DSJuES MET WI@(S],0.5585663675804109,0.5585663675804109,51,Nabisco ginger snaps,"gluten, soybeans"
0044000003821_en,PREMIUM,0.9995856292435464,0.9995856292435464,7,PREMIUM original saltine crackers,gluten
0044000003869_en,rocljdjb REMIUM 157.10 Feny-02 wiqinal conx,0.4107795634989084,0.4107795634989084,43,premium crackers,gluten
0044000004576_en,Money Maid Gaz,0.6218861746356766,0.6218861746356766,14,Honey Maid Grahams,"gluten, soybeans"
0044000004637_en,Honey Maid #oney Meze_,0.4739958730277834,0.4739958730277834,22,Grahams,"gluten, soybeans"
0044000004644_en,12 PACKS topped s03 salt PREMIUM SALINE CRReKERS 222a Knwal Gviqinal,0.5236425527327442,0.5666666666666667,68,"Original topped with sea salt saltine crackers, original topped with sea salt","gluten, soybeans"
0044000004880_en,Nabisco Grahams ORIGINAL made wlth ouwholc 9rtn Tetarnnts PFRSITT MET WT 14.4 02 (40891,0.4796229882961724,0.725,87,Grahams,"gluten, soybeans"
0044000004897_en,Woney Maid 43 Hloney BAAA ALnaledu,0.4320197957032634,0.4320197957032634,34,Honey Maid Grahams,"gluten, soybeans"
0044000006778_en,BIGBL A6ul25 SERMLS' RTZ May ReSMMDES Hes eae JET Vag bit; ICHEE: /,0.1862181720417343,0.5583333333333333,67,Ritz bits cheese peg bag,"gluten, milk, peanuts, soybeans, lactic-acid"
0044000006785_en,RItz bits BHaVE,0.4325445528393277,0.4325445528393277,15,rits bits peanut butter,"gluten, milk, peanuts, soybeans"
0044000006792_en,BBAC Mfui 48},0.2070450949737384,0.2070450949737384,13,Mini Chips Ahoy!,"gluten, milk, soybeans"
0044000006808_en,BiGBAG 3 MOES Kunwg SREQ mini chOcolat,0.2155535952746753,0.3166666666666666,38,Oreo Mini,"gluten, soybeans"
0044000007133_en,MIN Mimi C83 INCANIo,0.3126754935997206,0.3126754935997206,20,Mini Chips Ahoy!,"gluten, milk, soybeans"
0044000007461_en,RECLOSEABLE Mdiay 'SnakSaks BARNUMS ANIMALS] cLLRS: CALCIUM,0.6682339696116573,0.6682339696116573,59,Nabisco barnums lunchbox crackers snak saks 1x8 oz,"gluten, soybeans"
0044000007683_en,SnakSas add1 Er6g Eaneuns Cj; HONEY,0.2517745300562884,0.2916666666666667,35,Nabisco teddy grahams lunchbox cookies snak saks 1x8.000 oz,"gluten, soybeans"
0044000008789_en,100* WHOLE WHFAT THiNS BiG T EEIZ GRAIN,0.5920796484576643,0.5920796484576643,39,Wheat Thins Big,gluten
0044000009625_en,2002 BALS EBE# Wheat Thins Original IOOX Whole Grald 4pila,0.4715457508393171,0.4833333333333333,58,Nabisco original snack crackers gram whole grain,"gluten, soybeans"
0044000010461_en,"Indmidually WRAPPed Dacc {Per CARTON Sandurth Boories ""Butter @D 24-1.902 (538) PACKS NET WT 2 L8S 13.6 0z (1,2768) Oynduadrorale Itter JutterButter",0.23758655716197,1.0,148,Sandwich cookies,"gluten, peanuts, soybeans"
0044000011574_en,Enac Ritz,0.2552658700878965,0.2552658700878965,9,RITZ Crackers in Cheesy Dip,"gluten, milk, soybeans"
0044000011802_en,MDOD Delicje,0.6313538272075612,0.6313538272075612,12,Delicje Cookies Strawberry,"eggs, gluten, nuts, soybeans"
0044000011826_en,Orange Delicje,0.8582960784587395,0.8582960784587395,14,Orange flavored biscuits,"eggs, gluten, nuts, soybeans"
0044000012519_en,"Cookle Stlcks ""NCreme Dip 0 SNACK PACKS ~SNACKS HANDI-= OREO",0.7943111056141822,0.7943111056141822,60,Kraft handi-snacks oreo two compartment snacks sticks and cream 1x6.000 oz,"gluten, soybeans"
0044000012526_en,6 PACKS HANpI-SNACKS Rlz crackerS Kers ZeSy Dip 6095 O2 CRAcKERS ANd dp ETT,0.4096731559005664,0.625,75,Kraft handi-snacks ritz two compartment snacks crackers n cheez 1x5.7 oz,"gluten, milk, soybeans"
0044000013097_en,RItiz bits cheese,0.75149511159431,0.75149511159431,17,Nabisco ritz crackers cheese 1x45.000 oz,"gluten, milk, peanuts, soybeans"
0044000013141_en,"LORUADCONE cookie $ S h 0 LNMkXNt s0(;) Ros RT6 0 E 4 0 1Uxv HORUIKOV MaVaav ""# ~e_ Joah Tu: oCoondo 7se",0.1209788525574842,0.8666666666666667,104,Lorna doone shortbread cookies,"gluten, soybeans"
0044000013806_en,'BARNUM crackers Dab,0.4562335652203773,0.4562335652203773,20,Mini Crackers,"gluten, soybeans"
0044000013813_en,IacaWpikicom Lonekd,0.0146325934143393,0.1583333333333333,19,Mini nilla wafers,"eggs, gluten, milk, soybeans"
0044000014735_en,048uE Onio,0.2822730865286627,0.2822730865286627,10,OREO WHITE FUDGE COVERED SANDWICH COOKIES,"gluten, milk, soybeans"
0044000015923_en,"""Snaksars ORS? (hgcoueetu Minx",0.1953605041096895,0.25,30,OREO minis,"gluten, soybeans"
0044000017774_en,PREMIUM STIMCRCKEESIGMESDESOLI minis,0.5700613044862708,0.5700613044862708,36,Nabisco premium crackers-mini 1x11 oz,gluten
0044000020071_en,Mifd_ 48},0.3785162658231161,0.3785162658231161,9,Mini Chips Ahoy!,"gluten, milk, soybeans"
0044000020187_en,@agp Nutter Butter,0.6361254874312601,0.6361254874312601,18,Nutter Butter Bites peanut butter sandwich cookie,"gluten, peanuts, soybeans"
0044000020286_en,12 PACKS [130 IIQIz )POI NMI OhOcQLATE Saani I coores Kmiclaeal OREo mini,0.4735557434904639,0.6083333333333333,73,Mini chocolate sandwich cookies snack packs,"gluten, soybeans"
0044000020347_en,Teddy Grahans BrcfwhollGrai Checolate Inkcto cctnsytup Gr4rV shacys,0.4037089928675721,0.5583333333333333,67,Nabisco Cookies-Single Serve Chocolate 1X1 Oz,"gluten, soybeans"
0044000020361_en,aedtz JHOWEy 200,0.270757100756426,0.270757100756426,16,Graham Snacks,"gluten, soybeans"
0044000024772_en,PREMHUN SOUP & QVSTER CRACKERS FOBEOEE,0.6050237937068054,0.6050237937068054,38,Soup & Oyster Crackers,gluten
0044000025410_en,"INGREdIENTS: SuGAR, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, Niacin REDUCED IRON THIAMINE MONONITRATE (VItamin 81], RIBOFLAVIN [VITAMIN 82] . FOLIC ACID); PEANUT BUTTER PEANUTS HTOROGEMATED RAPESEED ANDIOR cottonseed Andior SoybeAN Oils,SALT). CANOLA ANd/or PalM Oil MALTODEXTRIN_ COcOA (Processed With ALKALIJ; high FRUCTOSE CORN SyrUP LEAVENING (BAKING SODA ANDIOR calciUM Phosphate)L Salt, GLucose Soy LECITHIN; INVERT Sugar, ChOcOLATE, ARTIFicial FLAVOR: contAiNS: WHEAT; PEANUT; SoY:",0.5253975896871695,1.0,487,Chocolate Peanut Butter Oreos,"gluten, peanuts, soybeans"
